电影名称,评论者,评分等级,评论日期,点赞数,评论内容
潜行者,Jackson Lin,很差, 2018-10-11 22:51:56 ,4,三个小时的片子，镜头和节奏都很缓慢，大段大段的台词也不知道翻译得对不对，其实基本没有情节，很多场景更象是话剧舞台，让三个人在那里大发议论，太难理解。如果你注重情节和娱乐性的话，千万别看这个片子，我快进了很多次才把它处理完，完全是浪费我的时间
潜行者,Comel,推荐, 2013-03-25 22:50:05 ,2,美好的摄影，奇妙的设定，但于我而言，实在不够好看。想想同样的设定和摄影，加快叙事节奏，插入些许情节，那么相信又是一部焕然一新的出色商业电影。以上都是yy，但又何必传声筒？
潜行者,墓岛GRAVELAND,力荐, 2016-07-09 22:12:13 ,9,“Zone”不再是一个实体的区域，“雕刻时光”本意为呈现各种异质的时间性。《潜行者》是一种影像-神学，塔可夫斯基尝试通过影像呈现超验的两种彼此相悖的视觉特征：拒绝直面的上帝（弥赛亚）面容，以及必须被“见证”的奇迹。当摄影机从“房间”之外拍摄三位朝圣者时，从方位上看似乎是拯救性质的，然而观看者的眼睛却因为与影片的时间视差被阻隔在拯救之外，随后我们看到了一个奇迹：杯子在一个固定的长镜头之中突然发生移动。潜行者知道这一切，他是圣徒的形象，他对于房间的虔信不同于观看者的“电影之爱”，因为我们至今还没有学会去热爱影像的不可能。
潜行者,KUMA,推荐, 2016-06-13 02:29:31 ,2,Stalker constitue 1 réflexion condensée du cinéaste peintre au prisme de la métaphysique face à la crise de la foi. La densité poétique de ses plans puise dans 1 plasticité contemplative inépuisable avant de distiller 1 beauté intemporelle devant la vérité salvatrice.
潜行者,瑞波恩,力荐, 2021-09-11 22:19:31 ,3,#俄罗斯珍藏电影展2021#修复版，诗意长镜头加大段文学梦呓，敢这么拍电影的不是天才就是疯子，虽然感觉我不太懂，但是真的大受震撼。潜行者（边缘人+罪人），科学家（理性价值观），作家（感性价值观），以科幻为名，重走探寻希望之路，解构崩坏之世，质疑价值虚无及信仰沦陷，而显然，“Zone”并不仅是“外星来客”，那些末世奇观景象，更像是老塔对本土核辐射区的另类投影。忽就想起鲁迅的名言，“希望是无所谓有无所谓无的”……毕赣偷师的知名场景之一——玻璃杯震动落地。ps，大银幕接触的第一部老塔，够哲学够晦涩艰深，第一初印象——声音带动画面，画面带动剧情，尤其构图别具一格，老塔摄影大师一枚。
潜行者,局外人,力荐, 2019-02-05 02:09:42 ,4,习惯了短镜头、快节奏的电影的人看这部真比较受罪，全片至少三层含义，表面的探寻“区”的故事，结合威权统治、冷战的现实寓言，以及完全是形而上的“信仰”、“艺术”、“科学”的对话角力。人物的对话几近打哑迷，场景的布置既浑然天成又毫无关系。“房间”一地的象征也非常难理解，是指“终极关怀”？“超验的存在”？艺术不敢入门，自得其乐陶醉于醉生梦死。科学不敢入门，信仰不能入门。《索拉里斯星》有一确确实实的更高级的存在，满足人的愿望。而“房间”这一存在的真实与否，却似乎仅在潜行者间口口相传，成为一种信仰。潜行者惴惴不安，自称不抱功利心，带绝望的人走进“区”达成愿望，然而信仰会不会回应人呢？老塔最后的结局似乎是拥抱了信仰，一个镜头如刀劈斧凿般劈开我的心和所有思维，牛逼的不行。
潜行者,μονόστιχοι,力荐, 2023-05-26 22:22:27 ,5,"资料馆五月第十一部也是最后一部。
人类思想史上永恒的冲突，雅典与耶路撒冷之争，古代与现代的断裂。创世纪的目击者是匿名甚至无名的潜行者，而雅典的开端却是已知作者的篇章。圣经里没有关于怀疑的字眼，启示要求无理由地相信：智慧以对上帝的畏惧为开端，而理性则会询问为何，并以自身践行：智慧始于好奇。
列奥·施特劳斯：“人必须容忍能辨善恶的知识，忍受因这种知识或因获得这种知识而遭受的苦难。”
永生，流浪的犹太人；阿尔戈，尤利西斯的狗。博尔赫斯：“永生的意识是神明、可怕、莫测高深。”"
潜行者,Hiina Kapsas,2022-04-09 22:16:27, 2022-04-09 22:16:27 ,1,迷人的声音 (除开当时尚不完善的立体声场外) 与长镜头相搭配，安静缓慢而又稳定的推拉与跟焦就把一个长镜头调度得精美绝伦。开头的卧室戏与刚刚抵达禁区的那段最美。然而科幻真无聊，要不是塔可夫斯基展，打死也不看科幻……就……太无聊了。
潜行者,Clash-Cash-Car,力荐, 2013-07-22 02:35:59 ,12,我倒是希望当年的我国 学学苏联的这些先进的好东东啊 这个片子潜意识内的景色极多 是苏联科幻片总是针对社会感的一个写照
潜行者,旧书君,推荐, 2011-09-17 17:06:54 ,2,读完司机兄弟的原著之后再来看塔二的改编，就会发现很多影像后的“解读”都是误读了。虽说还是司机兄弟负责剧本，但明显还是塔二的整合、去繁从简占主导地位。手法比内容更重要？这个辩证可以用Stalker做论据。再有就是，希望看到《roadside picnic》的好莱坞改编版本，Solaris不就自成一套了嘛。
潜行者,德君,较差, 2022-07-03 20:56:12 ,7,太腻歪了… 老毛子的话又听不懂，叽叽歪歪的太烦人了，不就是三个老男人去下水沟偷狗吗？
潜行者,莱奥,很差, 2018-08-31 23:31:54 ,6,煎熬两个多小时看完了，我就纳闷那么多五星是这么评出来的，我还是回火星吧，地球人太能装了
潜行者,T2,推荐, 2018-05-03 18:35:44 ,4,塔可夫斯基利用废弃的房屋、污水和起伏的沙堆与缓慢如潺潺流水般的移镜营造出一副诗意的末世景象，潜行者将生活的希望、作家把对艺术界限探寻的欲望和科学家对真相的恐惧投射于密室，科学家欲炸毁它引起的恐慌和扭打是因为幻象空间-密室的崩塌将永久流放记忆和欲望，也预示着主体的彻底消亡。
潜行者,西瓜大侠女,还行, 2021-09-11 23:00:14 ,1,导演著名影片著名，说实话，我没有看懂，也不知道这一影厅满场的人有多少看懂了的。有似曾相识的感觉，像是《2001太空漫游》和什么报告等的合体，一会儿惊悚一会儿絮叨。但若说是与核灾难有关，那就有些清晰恍悟了。应是163分钟版。似是2016年修复过的，还挺清晰，一会儿黑白（其实也不是，偏棕红）一会儿彩色，片名出现了3次，还分了两个part。2021俄罗斯珍藏电影展（最近俄国影展真多前两天深影，这周影博塞尔维亚站，还都不一样的片子）with睡了大半场的肉。今天又热了但空调真冷冻！CGV颐堤港店华帝厨电厅（激光1厅，似不是上次意大利艺术影展的厅）。售罄。（下周15号周三晚场也售罄了！其他几部片子都没有这样）
潜行者,U 兔,还行, 2010-09-13 21:37:47 ,1,2010-09-13 说：这是一部用灵魂来看的片子，虽然我没看开头又在中途睡了好几觉，但我的灵魂始终在观看，所以一点都没有觉得错过了什么~~神作~~艾导讲得有点乱，但是在镜头运用方面讲得挺好。2021.8.6重看。不看《路边野餐》真的搞不懂这帮人神秘兮兮地在干啥，以及为什么要这么事儿了吧唧啊，虽然有三句前情提要，但是对消化剧情并没很大帮助，除非脑补。氛围是真好，布光太讲究了，尤其是发黄的部分很有质感。但对“危险”的呈现不足，而这是原著第二章最焦点的部分。宗教意味太重（老塔嘛，正常）加上字幕翻译不好，很多说教无法理解。而且彻底背离了原著的核心思想，也就是原著中我认为最闪光的东西。肮脏和演员的付出引发生理不适。
潜行者,Panda的影音,还行, 2016-08-05 17:28:45 ,1,今年北京国际电影节帮朋友买过《潜行者》的票，因此对这部电影留有印象；看到《路边野餐》导演毕赣在宣传电影时经常提到本片，也就让我产生了观影冲动，然后，事实证明：安德烈·塔可夫斯基导演的片子再次不符合我的胃口。
潜行者,Enjoy🌈Rachel,力荐, 2017-10-11 21:30:25 ,1,#202210资料馆 大屏幕重温之后终于理解了这部电影。“人类之所以存在，是为了艺术创作。与其他人类活动不同，艺术创作是无私的，那是宏伟的幻想，是真实的绝对写照。”“苦中作乐的生活总比灰暗的生活要好。”有理想的人生才是真的人生啊。
潜行者,[已注销],力荐, 2011-09-10 20:27:51 ,2,我用正常速度看了一遍，睡过去三分之一时间，出完字幕随即又快进一遍，哇塞，真的是好片
潜行者,Η²,推荐, 2021-08-20 12:04:09 ,0,居然看了没标注，20年看的，08年点的想看，不愧是大师，不愧是神作，虽然和想象的不太一样，比较接地气，简陋，无特效，一切都是自己搭的景，大部分用了破旧之地的一些实际样貌，有如孩子过家家一般的在一块废墟上一下匍匐前进，一下急速奔跑，一下停下喃喃自语的思考，从未出现过的负面团体，皆出自他们口中，最高潮的部分，遇到所谓的最终大BOSS，确是一个破旧仓库的一堆沙子和空气--难怪毕赣看吐了，但是但是，其中所蕴含的一切意味和隐喻，却是它迷人的最大，包括慢悠悠沉默的摄影技巧，也成为毕赣致敬的地方，会特异功能的孩子等，都让它成为独一无二，后面的人再拍类似的，都被叫做致敬潜行者，不过那时东欧此类风格电影也很多，砂制时镜下疗养院也很喜欢，也是梦一般的穿梭，时间似乎还更靠前，场面更丰富，人物调度更复杂一些
潜行者,chow,力荐, 2018-12-25 16:50:01 ,1,我的情感大爆发，是从潜行回来，狗跑向妻子那里开始的。在老塔的电影里，狗总是紧紧依偎在母亲的身边，他们共同构成了“家宅”的所蕴含的全部意象。片中所有关于形而上的讨论，都不如饱含奉献的爱能够包容一切。关于“信仰”，老塔既让潜行者在绝望中怀疑，又让孩子在沉默的注视中点亮。另，由于中译问题，箭猪的故事没有讲好。在老塔的自述中，这个故事令我着魔，“箭猪在实现愿望的房间中许愿，希望能够救活因自己而死的弟弟。回到家，他一夜暴富，随后上吊自杀了。”寥寥数字，卑鄙和高贵、人性里不可化解的矛盾，都在其中。
潜行者,独行侠杀手阿何,推荐, 2022-03-12 03:33:53 ,1,当下一边愤慨谴责发动战争的俄罗斯，一边走进影院欣赏俄罗斯珍藏影展，实在割裂。第一次看塔可夫斯基，果真这种电影在家是不会看或看不下去的，透过大银幕观赏才是最好的选择。潜行者探游“区”——雾霭沉沉、荒无人烟、幽深恐怖的废弃之地，想起了《湮灭》。开场有苏联国歌，中段有《波莱罗舞曲》，末尾有《欢乐颂》。莫名其妙的人声，突如其来的电话，若隐若现的飞鸟，隔空念力取物，赋以诡秘幽幻的配乐，稳固推移的长镜头，黑白与彩色切换，肺腑深处坦白的呐喊，组成超现实的诗意哲理篇章。（再次确认毕赣没有才华，只会模仿和装逼）PS：的确和《2001太空漫游》 不一样，这片是我看不懂，但没受震撼。
潜行者,unidolphie,力荐, 2022-04-09 19:21:43 ,3,许多影片都曾将心灵具象化为门，但大多数导演只能拍出那扇门，塔可夫斯基能拍出通往它的路。那片绿色荒地真的很像我和我爸夏天一起散步的地方。脑海中不停回旋：好吧，我们不再一起漫游/消磨这幽深的夜晚/尽管这颗心仍旧迷恋/尽管月光还那么灿烂
